Delta Time, Position, Velocity, Heading, 
20, 59.373478, 3.068627, 2.745791, 
20, 59.434029, 3.027546, 2.752552, 
20, 59.493763, 2.986698, 2.759329, 
20, 59.552685, 2.946079, 2.766119, 
20, 59.610798, 2.905688, 2.772916, 
20, 59.668109, 2.865523, 2.779717, 
20, 59.724620, 2.825582, 2.786516, 
20, 59.780338, 2.785861, 2.793310, 
20, 59.835265, 2.746358, 2.800094, 
20, 59.889406, 2.707070, 2.806864, 
20, 59.942766, 2.667993, 2.813616, 
20, 59.995349, 2.629124, 2.820346, 
20, 60.047158, 2.590457, 2.827050, 
20, 60.098198, 2.551989, 2.833724, 
20, 60.148472, 2.513716, 2.840364, 
20, 60.197984, 2.475632, 2.846966, 
